RNALocate_ID	Species	RNA_Symbol	RNA_Type	Subcellular_Localization	GO_Accession	PubMed_ID	RNALocate_Score
RL-E-m-0260814	Mus musculus	Hmox1	mRNA	Extracellular vesicle	GO:1903561	36444487.0	0.795006069178413
RL-E-m-0261008	Mus musculus	GJA1-20k	mRNA	Golgi apparatus	GO:0005794	29467255.0	0.836757224078988
RL-E-m-0261011	Mus musculus	Actb	mRNA	Growth cone	GO:0030426	36191829.0	0.904945420481312
RL-E-m-0261012	Mus musculus	Map1b	mRNA	Growth cone	GO:0030426	36191829.0	0.836757224078988
RL-E-m-0261013	Mus musculus	Cfl1	mRNA	Growth cone	GO:0030426	36191829.0	0.694505649698505
RL-E-m-0261014	Mus musculus	Tubb3	mRNA	Growth cone	GO:0030426	36191829.0	0.694505649698505
RL-E-m-0261015	Mus musculus	Celsr2	mRNA	Growth cone	GO:0030426	36191829.0	0.694505649698505
RL-E-m-0261016	Mus musculus	Apc	mRNA	Growth cone	GO:0030426	36191829.0	0.694505649698505
RL-E-m-0261017	Mus musculus	Prickle2	mRNA	Growth cone	GO:0030426	36191829.0	0.694505649698505
RL-E-m-0261018	Mus musculus	Csnk1e	mRNA	Growth cone	GO:0030426	11517247.0	0.694505649698505
RL-E-m-0261019	Mus musculus	Dscam	mRNA	Growth cone	GO:0030426	26518186.0	0.836757224078988
RL-E-m-0261022	Mus musculus	Gapdh	mRNA	Growth cone	GO:0030426	26518186.0	0.694505649698505
RL-E-m-0261023	Mus musculus	Dscam	mRNA	Growth cone	GO:0030426	29078722.0	0.836757224078988
RL-E-m-0261026	Mus musculus	Actb	mRNA	Growth cone	GO:0030426	26518186.0	0.904945420481312
RL-E-m-0261027	Mus musculus	Ulk1	mRNA	Growth cone	GO:0030426	28516065.0	0.694505649698505
RL-E-m-0261028	Mus musculus	Map1b	mRNA	Growth cone	GO:0030426	16631377.0	0.836757224078988
RL-E-m-0261029	Mus musculus	Ate1	mRNA	Growth cone	GO:0030426	28844905.0	0.694505649698505
RL-E-m-0261031	Mus musculus	Hmgn5	mRNA	Growth cone	GO:0030426	25825524.0	0.694505649698505
RL-E-m-0261032	Mus musculus	Actb	mRNA	Growth cone	GO:0030426	14623865.0	0.904945420481312
RL-E-m-0261033	Mus musculus	Dvl1	mRNA	Growth cone	GO:0030426	34643063.0	0.694505649698505
RL-E-m-0261034	Mus musculus	Wnt5a	mRNA	Growth cone	GO:0030426	34643063.0	0.694505649698505
RL-E-m-0266143	Mus musculus	Actb	mRNA	Lamellipodium	GO:0030027	18451862.0	0.694505649698505
RL-E-m-0266152	Mus musculus	Igf2bp1	mRNA	Leading edge of lamellipodium	GO:0061851	10875929.0	0.694505649698505
RL-E-m-0266153	Mus musculus	Imp1	mRNA	Leading edge of the perinuclear		10875929.0	0.694505649698505
RL-E-m-0266154	Mus musculus	Uvrag	mRNA	Lysosome	GO:0005764	34732369.0	0.694505649698505
RL-E-m-0266155	Mus musculus	Slc30a3	mRNA	Lysosome	GO:0005764	33314298.0	0.694505649698505
RL-E-m-0266156	Mus musculus	Atp6v1a	mRNA	Lysosome	GO:0005764	34732369.0	0.694505649698505
RL-E-m-0266157	Mus musculus	Slc30a2	mRNA	Lysosome	GO:0005764	33314298.0	0.694505649698505
RL-E-m-0266158	Mus musculus	MCOLN	mRNA	Lysosome	GO:0005764	34732369.0	0.694505649698505
RL-E-m-0266159	Mus musculus	Slc30a4	mRNA	Lysosome	GO:0005764	33314298.0	0.694505649698505
RL-E-m-0266160	Mus musculus	Lamp2	mRNA	Lysosome	GO:0005764	34732369.0	0.694505649698505
RL-E-m-0285514	Mus musculus	Pde9a	mRNA	Membrane	GO:0016020	29505961.0	0.694505649698505
RL-E-m-0314102	Mus musculus	Atp6-ps	mRNA	Mitochondrion	GO:0005739	35108116.0	0.694505649698505
RL-E-m-0318547	Mus musculus	Mfn1	mRNA	Mitochondrion	GO:0005739	34559191.0	0.836757224078988
RL-E-m-0318592	Mus musculus	PGC1a	mRNA	Mitochondrion	GO:0005739	34732369.0	0.694505649698505
RL-E-m-0320520	Mus musculus	Mfn2	mRNA	Mitochondrion	GO:0005739	34559191.0	0.836757224078988
RL-E-m-0320521	Mus musculus	Opa1	mRNA	Mitochondrion	GO:0005739	34559191.0	0.836757224078988
RL-E-m-0324055	Mus musculus	Nfe2l2	mRNA	Mitochondrion	GO:0005739	34763094.0	0.904945420481312
RL-E-m-0324056	Mus musculus	Fis1	mRNA	Mitochondrion	GO:0005739	33639273.0	0.836757224078988
RL-E-m-0324057	Mus musculus	Nrf1	mRNA	Mitochondrion	GO:0005739	34763094.0	0.932913100536013
RL-E-m-0324058	Mus musculus	Mfn1	mRNA	Mitochondrion	GO:0005739	33639273.0	0.836757224078988
RL-E-m-0324060	Mus musculus	Slc6a4	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324061	Mus musculus	5HTR6	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324062	Mus musculus	Htr4	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324063	Mus musculus	5HTR1B	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324064	Mus musculus	Sdhb	mRNA	Mitochondrion	GO:0005739	34212271.0	0.694505649698505
RL-E-m-0324065	Mus musculus	Nrf1	mRNA	Mitochondrion	GO:0005739	33639273.0	0.932913100536013
RL-E-m-0324066	Mus musculus	Ndufb8	mRNA	Mitochondrion	GO:0005739	34212271.0	0.694505649698505
RL-E-m-0324067	Mus musculus	Opa1	mRNA	Mitochondrion	GO:0005739	33639273.0	0.836757224078988
RL-E-m-0324068	Mus musculus	Ppargc1a	mRNA	Mitochondrion	GO:0005739	33639273.0	0.904945420481312
RL-E-m-0324069	Mus musculus	Opa1	mRNA	Mitochondrion	GO:0005739	34763094.0	0.836757224078988
RL-E-m-0324070	Mus musculus	Mfn2	mRNA	Mitochondrion	GO:0005739	34763094.0	0.836757224078988
RL-E-m-0324071	Mus musculus	Ppargc1a	mRNA	Mitochondrion	GO:0005739	34763094.0	0.904945420481312
RL-E-m-0324072	Mus musculus	Uqcrc2	mRNA	Mitochondrion	GO:0005739	34212271.0	0.694505649698505
RL-E-m-0324073	Mus musculus	5HTR1A	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324074	Mus musculus	Dnm1l	mRNA	Mitochondrion	GO:0005739	33639273.0	0.836757224078988
RL-E-m-0324075	Mus musculus	Tfam	mRNA	Mitochondrion	GO:0005739	33639273.0	0.932913100536013
RL-E-m-0324076	Mus musculus	Ppargc1a	mRNA	Mitochondrion	GO:0005739	33615359.0	0.904945420481312
RL-E-m-0324079	Mus musculus	Nfe2l2	mRNA	Mitochondrion	GO:0005739	33639273.0	0.904945420481312
RL-E-m-0324080	Mus musculus	ATP5A	mRNA	Mitochondrion	GO:0005739	34212271.0	0.694505649698505
RL-E-m-0324081	Mus musculus	Nrf1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.932913100536013
RL-E-m-0324083	Mus musculus	Fis1	mRNA	Mitochondrion	GO:0005739	34763094.0	0.836757224078988
RL-E-m-0324085	Mus musculus	Mfn2	mRNA	Mitochondrion	GO:0005739	33615359.0	0.836757224078988
RL-E-m-0324086	Mus musculus	Opa1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.836757224078988
RL-E-m-0324089	Mus musculus	Dlg4	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324090	Mus musculus	Nfe2l2	mRNA	Mitochondrion	GO:0005739	33615359.0	0.904945420481312
RL-E-m-0324091	Mus musculus	Bace1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324092	Mus musculus	Mfn1	mRNA	Mitochondrion	GO:0005739	34763094.0	0.836757224078988
RL-E-m-0324093	Mus musculus	Pink1	mRNA	Mitochondrion	GO:0005739	34763094.0	0.836757224078988
RL-E-m-0324094	Mus musculus	Nrf1	mRNA	Mitochondrion	GO:0005739	34212271.0	0.932913100536013
RL-E-m-0324096	Mus musculus	Mfn2	mRNA	Mitochondrion	GO:0005739	33639273.0	0.836757224078988
RL-E-m-0324097	Mus musculus	Tfam	mRNA	Mitochondrion	GO:0005739	34212271.0	0.932913100536013
RL-E-m-0324098	Mus musculus	Mfn1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.836757224078988
RL-E-m-0324099	Mus musculus	Bcl2	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324101	Mus musculus	Sirt1	mRNA	Mitochondrion	GO:0005739	32172502.0	0.694505649698505
RL-E-m-0324102	Mus musculus	Syp	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324103	Mus musculus	Dnm1l	mRNA	Mitochondrion	GO:0005739	33615359.0	0.836757224078988
RL-E-m-0324104	Mus musculus	Fis1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.836757224078988
RL-E-m-0324105	Mus musculus	Tph2	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324106	Mus musculus	App	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324107	Mus musculus	Mapt	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324108	Mus musculus	Dnm1l	mRNA	Mitochondrion	GO:0005739	34763094.0	0.836757224078988
RL-E-m-0324109	Mus musculus	Tfam	mRNA	Mitochondrion	GO:0005739	34763094.0	0.932913100536013
RL-E-m-0324111	Mus musculus	COX2	mRNA	Mitochondrion	GO:0005739	34212271.0	0.694505649698505
RL-E-m-0324115	Mus musculus	Ppargc1a	mRNA	Mitochondrion	GO:0005739	32172502.0	0.904945420481312
RL-E-m-0324116	Mus musculus	Adam10	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324118	Mus musculus	Atg5	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324119	Mus musculus	Bnip3l	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324120	Mus musculus	Tert	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324122	Mus musculus	Map1lc3b	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324123	Mus musculus	Beclin1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324124	Mus musculus	Pink1	mRNA	Mitochondrion	GO:0005739	33615359.0	0.836757224078988
RL-E-m-0324125	Mus musculus	Map1lc3a	mRNA	Mitochondrion	GO:0005739	33615359.0	0.694505649698505
RL-E-m-0324126	Mus musculus	Tfam	mRNA	Mitochondrion	GO:0005739	35868446.0	0.932913100536013
RL-E-m-0324127	Mus musculus	Tfam	mRNA	Mitochondrion	GO:0005739	33615359.0	0.932913100536013
RL-E-m-0324128	Mus musculus	Parkin	mRNA	Mitochondrion	GO:0005739	34763094.0	0.694505649698505
RL-E-m-0324129	Mus musculus	Nrf1	mRNA	Mitochondrion	GO:0005739	35868446.0	0.932913100536013
RL-E-m-0324130	Mus musculus	Nfe2l2	mRNA	Mitochondrion	GO:0005739	35868446.0	0.904945420481312
RL-E-m-0324294	Mus musculus	COX1	mRNA	Mitochondrion	GO:0005739	25847616.0	0.795006069178413
RL-E-m-0324565	Mus musculus	Car5b	mRNA	Mitochondrion	GO:0005739	20820888.0	0.694505649698505
RL-E-m-0324758	Mus musculus	JNK2a1	mRNA	Mitotic spindle	GO:0072686	21281539.0	0.694505649698505
RL-E-m-0324762	Mus musculus	Rac1	mRNA	Neurite		27656019.0	0.694505649698505
RL-E-m-0324764	Mus musculus	Actb	mRNA	Neurite		27656019.0	0.694505649698505
RL-E-m-0324766	Mus musculus	Prkaca	mRNA	Neurite		27656019.0	0.694505649698505
RL-E-m-0324769	Mus musculus	Dscam	mRNA	Neurite		26518186.0	0.694505649698505
RL-E-m-0325310	Mus musculus	RP-5'TOP	mRNA	Neurite		37451262.0	0.795006069178413
RL-E-m-0329390	Mus musculus	Hsf1	mRNA	Nucleus	GO:0005634	32207633.0	0.694505649698505
RL-E-m-0337221	Mus musculus	Syt1	mRNA	Nucleus	GO:0005634	37609797.0	0.795006069178413
RL-E-m-0337225	Mus musculus	Gja1	mRNA	Nuclei regions		34713358.0	0.694505649698505
RL-E-m-0390795	Mus musculus	Smurf1	mRNA	Nucleus	GO:0005634	35210394.0	0.836757224078988
RL-E-m-0391369	Mus musculus	utrophin-A	mRNA	Nucleus	GO:0005634	34904931.0	0.694505649698505
RL-E-m-0418149	Mus musculus	Cdkn1a	mRNA	Nucleus	GO:0005634	34570675.0	0.694505649698505
RL-E-m-0418157	Mus musculus	Cyp2b10	mRNA	Nucleus	GO:0005634	33761883.0	0.694505649698505
RL-E-m-0418160	Mus musculus	Htr1a	mRNA	Nucleus	GO:0005634	33861815.0	0.694505649698505
RL-E-m-0422934	Mus musculus	Ctnnd1	mRNA	Nucleus	GO:0005634	16239143.0	0.694505649698505
RL-E-m-0422966	Mus musculus	es-β-catenin	mRNA	Nucleus	GO:0005634	32458081.0	0.694505649698505
RL-E-m-0423077	Mus musculus	Syt1	mRNA	Nucleus	GO:0005634	22406755.0	0.795006069178413
RL-E-m-0423146	Mus musculus	Dmrt2	mRNA	Nucleus	GO:0005634	17916692.0	0.904945420481312
RL-E-m-0423148	Mus musculus	Rpl13a	mRNA	Nucleus	GO:0005634	29021253.0	0.694505649698505
RL-E-m-0423875	Mus musculus	Dmd	mRNA	Nucleus	GO:0005634	32616572.0	0.694505649698505
RL-E-m-0424288	Mus musculus	Apoe	mRNA	Nucleus	GO:0005634	22406755.0	0.795006069178413
RL-E-m-0424757	Mus musculus	Xbp1	mRNA	Nucleus	GO:0005634	26068456.0	0.694505649698505
RL-E-m-0425642	Mus musculus	Tfrc	mRNA	Nucleus	GO:0005634	22406755.0	0.795006069178413
RL-E-m-0425807	Mus musculus	Fos	mRNA	Nucleus	GO:0005634	1748285.0	0.694505649698505
RL-E-m-0425949	Mus musculus	Garin5b	mRNA	Nucleus	GO:0005634	26071953.0	0.694505649698505
RL-E-m-0425950	Mus musculus	Erich2	mRNA	Nucleus	GO:0005634	26071953.0	0.694505649698505
RL-E-m-0426611	Mus musculus	Adk	mRNA	Nucleus	GO:0005634	33961946.0	0.694505649698505
RL-E-m-0428776	Mus musculus	Gnrh1	mRNA	Nucleus	GO:0005634	27389022.0	0.694505649698505
RL-E-m-0428786	Mus musculus	Atxn1	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0428787	Mus musculus	Klf13	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0428788	Mus musculus	Shank2	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0428789	Mus musculus	AK033737	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0428791	Mus musculus	AK082015	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0428794	Mus musculus	es-kif3a	mRNA	Nucleus	GO:0005634	32458081.0	0.694505649698505
RL-E-m-0428800	Mus musculus	Klk1	mRNA	Nucleus	GO:0005634	2033241.0	0.694505649698505
RL-E-m-0429052	Mus musculus	Dmrt2	mRNA	Nucleus	GO:0005634	28666128.0	0.904945420481312
RL-E-m-0429075	Mus musculus	Dll4	mRNA	Nucleus	GO:0005634	25914805.0	0.694505649698505
RL-E-m-0431010	Mus musculus	Prm1	mRNA	Nucleus	GO:0005634	26071953.0	0.694505649698505
RL-E-m-0431011	Mus musculus	Nova2	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0431016	Mus musculus	AK045626	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0431166	Mus musculus	Egr1	mRNA	Nucleus	GO:0005634	28515681.0	0.694505649698505
RL-E-m-0431215	Mus musculus	Nme2	mRNA	Nucleus	GO:0005634	11891645.0	0.694505649698505
RL-E-m-0431303	Mus musculus	Igf2	mRNA	Nucleus	GO:0005634	17948025.0	0.836757224078988
RL-E-m-0431386	Mus musculus	Catsper1au	mRNA	Nucleus	GO:0005634	29042633.0	0.836757224078988
RL-E-m-0431391	Mus musculus	Apoe	mRNA	Nucleus	GO:0005634	32650236.0	0.795006069178413
RL-E-m-0431460	Mus musculus	Mbnl1	mRNA	Nucleus	GO:0005634	29490267.0	0.694505649698505
RL-E-m-0431515	Mus musculus	9530018H14Rik	mRNA	Nucleus	GO:0005634	26633036.0	0.694505649698505
RL-E-m-0432756	Mus musculus	Foxo3	mRNA	Nucleus	GO:0005634	31193232.0	0.694505649698505
RL-E-m-0432757	Mus musculus	Tfrc	mRNA	Nucleus	GO:0005634	9367630.0	0.795006069178413
RL-E-m-0433506	Mus musculus	AK0832088	mRNA	Nucleus	GO:0005634	18184812.0	0.694505649698505
RL-E-m-0433675	Mus musculus	Pde9a	mRNA	Nucleus	GO:0005634	29505961.0	0.694505649698505
RL-E-m-0433876	Mus musculus	Mat2b	mRNA	Nucleus	GO:0005634	32046373.0	0.890460238360382
RL-E-m-0435042	Mus musculus	H2-T23	mRNA	Nucleus	GO:0005634	23898399.0	0.694505649698505
RL-E-m-0435515	Mus musculus	Actb	mRNA	Nucleus	GO:0005634	29042633.0	0.694505649698505
RL-E-m-0435865	Mus musculus	Cebpb	mRNA	Nucleus	GO:0005634	18678862.0	0.694505649698505
RL-E-m-0436346	Mus musculus	Mat2b	mRNA	Nucleus	GO:0005634	22406755.0	0.890460238360382
RL-E-m-0436425	Mus musculus	Uchl1	mRNA	Nucleus	GO:0005634	23064229.0	0.904945420481312
RL-E-m-0436585	Mus musculus	Gapdh	mRNA	Nucleus	GO:0005634	23898399.0	0.694505649698505
RL-E-m-0449576	Mus musculus	Calca	mRNA	Paraspeckles	GO:0042382	27665741.0	0.836757224078988
RL-E-m-0449581	Mus musculus	Cnp	mRNA	Perinuclear		7877439.0	0.694505649698505
RL-E-m-0449582	Mus musculus	Hsp90ab1	mRNA	Perinuclear		12923260.0	0.694505649698505
RL-E-m-0449586	Mus musculus	Klk1	mRNA	Perinuclear		2033241.0	0.694505649698505
RL-E-m-0449591	Mus musculus	Actb	mRNA	Perinuclear		26140598.0	0.694505649698505
RL-E-m-0449594	Mus musculus	Pthlh	mRNA	Perinuclear		7877439.0	0.694505649698505
RL-E-m-0449596	Mus musculus	Hsp90b1	mRNA	Perinuclear		12923260.0	0.694505649698505
RL-E-m-0449600	Mus musculus	Gja1	mRNA	Perinuclear regions		34713358.0	0.694505649698505
RL-E-m-0449612	Mus musculus	Hmgcs1	mRNA	Peroxisome	GO:0005777	28155669.0	0.904945420481312
RL-E-m-0449671	Mus musculus	Nme3	mRNA	Plasma membrane	GO:0005886	11891645.0	0.694505649698505
RL-E-m-0449692	Mus musculus	Eif4a2	mRNA	Ribosome	GO:0005840	30029004.0	0.694505649698505
RL-E-m-0449702	Mus musculus	Myc	mRNA	Ribosome	GO:0005840	19003354.0	0.694505649698505
RL-E-m-0449709	Mus musculus	Tnp2	mRNA	Ribosome	GO:0005840	28615029.0	0.694505649698505
RL-E-m-0449717	Mus musculus	Clu	mRNA	Ribosome	GO:0005840	28615029.0	0.694505649698505
RL-E-m-0449728	Mus musculus	mlinRasGEF1B	mRNA	Ribosome	GO:0005840	27362560.0	0.694505649698505
RL-E-m-0449733	Mus musculus	Eif4ebp1	mRNA	Post-synaptic myonuclei		36526657.0	0.694505649698505
RL-E-m-0449769	Mus musculus	Mapt	mRNA	Proximal axon		8647897.0	0.694505649698505
RL-E-m-0449773	Mus musculus	Map3k7	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449776	Mus musculus	Htatsf1	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449779	Mus musculus	Ddr2	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449787	Mus musculus	Inpp1	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449789	Mus musculus	Kif1c	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449790	Mus musculus	Eif3a	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449794	Mus musculus	Rab13	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449802	Mus musculus	Apc	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449806	Mus musculus	Gab2	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449807	Mus musculus	Naa30	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449809	Mus musculus	Liprin a1	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449813	Mus musculus	Palld	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449829	Mus musculus	Ints6	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449853	Mus musculus	Dynll2	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449856	Mus musculus	Hnrnpa3	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449883	Mus musculus	Eif3e	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449893	Mus musculus	Ssb	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449922	Mus musculus	Vamp7	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449946	Mus musculus	Rgs20	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449948	Mus musculus	Kif5b	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449960	Mus musculus	Pkp4	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449985	Mus musculus	Dynlt3	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0449986	Mus musculus	Septin7	mRNA	Pseudopodium	GO:0031143	18451862.0	0.694505649698505
RL-E-m-0450036	Mus musculus	Tnp2	mRNA	Ribonucleic particle		28615029.0	0.694505649698505
RL-E-m-0450037	Mus musculus	Clu	mRNA	Ribonucleic particle		28615029.0	0.694505649698505
RL-E-m-0472396	Mus musculus	actin	mRNA	Ribosome	GO:0005840	18195013.0	0.694505649698505
RL-E-m-0473104	Mus musculus	Atf5	mRNA	Ribosome	GO:0005840	18195013.0	0.694505649698505
RL-E-m-0473320	Mus musculus	Atf4	mRNA	Ribosome	GO:0005840	18195013.0	0.694505649698505
RL-E-m-0473750	Mus musculus	Tfrc	mRNA	Rough endoplasmic reticulum	GO:0005791	7493976.0	0.694505649698505
RL-E-m-0473763	Mus musculus	Ezh2	mRNA	Extracellular vesicle	GO:1903561	33988033.0	0.694505649698505
RL-E-m-0473773	Mus musculus	RP-5'TOP	mRNA	Soma		37451262.0	0.795006069178413
RL-E-m-0473774	Mus musculus	Cox6a1	mRNA	Soma		30540963.0	0.694505649698505
RL-E-m-0473777	Mus musculus	Actb	mRNA	Soma		26518186.0	0.694505649698505
RL-E-m-0473778	Mus musculus	Dscam	mRNA	Soma		26518186.0	0.694505649698505
RL-E-m-0473781	Mus musculus	Syndig1	mRNA	Soma		18184812.0	0.694505649698505
RL-E-m-0473783	Mus musculus	Itpka	mRNA	Soma		18184812.0	0.694505649698505
RL-E-m-0473784	Mus musculus	LOC268906	mRNA	Soma		18184812.0	0.694505649698505
RL-E-m-0473786	Mus musculus	Elavl2	mRNA	Soma		28300211.0	0.694505649698505
RL-E-m-0473790	Mus musculus	Gapdh	mRNA	Soma		26518186.0	0.694505649698505
RL-E-m-0473794	Mus musculus	Omp	mRNA	Soma		28082376.0	0.694505649698505
RL-E-m-0473795	Mus musculus	Drd1	mRNA	Soma		26587737.0	0.694505649698505
RL-E-m-0473799	Mus musculus	Map1b	mRNA	Soma		28082376.0	0.836757224078988
RL-E-m-0473800	Mus musculus	Ctnnb1	mRNA	Soma		28082376.0	0.694505649698505
RL-E-m-0473801	Mus musculus	Ncam1	mRNA	Soma		28082376.0	0.836757224078988
RL-E-m-0473802	Mus musculus	Gapdh	mRNA	Somatodendritic compartment	GO:0036477	26464439.0	0.836757224078988
RL-E-m-0473803	Mus musculus	Actb	mRNA	Somatodendritic compartment	GO:0036477	26464439.0	0.836757224078988
RL-E-m-0473811	Mus musculus	Camk2a	mRNA	Synapse	GO:0045202	22768241.0	0.904945420481312
RL-E-m-0473812	Mus musculus	Map1b	mRNA	Synapse	GO:0045202	18539120.0	0.836757224078988
RL-E-m-0473814	Mus musculus	Map1b	mRNA	Synapse	GO:0045202	16098134.0	0.836757224078988
RL-E-m-0473815	Mus musculus	Arc	mRNA	Synapse	GO:0045202	29938222.0	0.904945420481312
RL-E-m-0473817	Mus musculus	Calm1	mRNA	Synapse	GO:0045202	22945799.0	0.836757224078988
RL-E-m-0473818	Mus musculus	Arc	mRNA	Synapse	GO:0045202	22945799.0	0.904945420481312
RL-E-m-0473819	Mus musculus	Camk2a	mRNA	Synapse	GO:0045202	18539120.0	0.904945420481312
RL-E-m-0473820	Mus musculus	Ppp2cb	mRNA	Synapse	GO:0045202	18539120.0	0.694505649698505
RL-E-m-0473822	Mus musculus	Dlgap4	mRNA	Synapse	GO:0045202	18539120.0	0.694505649698505
RL-E-m-0473824	Mus musculus	Mprip	mRNA	Synapse	GO:0045202	18539120.0	0.694505649698505
RL-E-m-0473825	Mus musculus	Eef1a1	mRNA	Synapse	GO:0045202	35741005.0	0.694505649698505
RL-E-m-0473826	Mus musculus	Syp	mRNA	Synapse	GO:0045202	34763094.0	0.694505649698505
RL-E-m-0473827	Mus musculus	Camk2a	mRNA	Synaptosome		18410515.0	0.694505649698505
RL-E-m-0473829	Mus musculus	Cldn3	mRNA	Tight junction	GO:0070160	28455726.0	0.694505649698505
RL-E-m-0473830	Mus musculus	Cldn8	mRNA	Tight junction	GO:0070160	28455726.0	0.694505649698505
RL-E-m-0473831	Mus musculus	Cldn1	mRNA	Tight junction	GO:0070160	28455726.0	0.694505649698505
RL-E-m-0473959	Mus musculus	Slc30a3	mRNA	Vesicle	GO:0031982	33314298.0	0.694505649698505
RL-E-m-0473960	Mus musculus	Slc30a2	mRNA	Vesicle	GO:0031982	33314298.0	0.694505649698505
RL-E-m-0473961	Mus musculus	Slc30a4	mRNA	Vesicle	GO:0031982	33314298.0	0.694505649698505
RL-E-m-0000071	Homo sapiens	PHOX2B	mRNA	Axon	GO:0030424	34048688.0	0.694505649698505
RL-E-m-0000077	Homo sapiens	ANXA2	mRNA	Axon	GO:0030424	28258160.0	0.694505649698505
RL-E-m-0000243	Homo sapiens	ATF4	mRNA	Axon	GO:0030424	26131922.0	0.694505649698505
RL-E-m-0000261	Homo sapiens	NEFL	mRNA	Axon	GO:0030424	24507191.0	0.694505649698505
RL-E-m-0000307	Homo sapiens	COX4I1	mRNA	Axon	GO:0030424	28161363.0	0.836757224078988
RL-E-m-0000335	Homo sapiens	ARHGAP11A	mRNA	Basal endfeet		36924763.0	0.694505649698505
RL-E-m-0000916	Homo sapiens	RPL7	mRNA	Cell body	GO:0044297	12399102.0	0.694505649698505
RL-E-m-0001007	Homo sapiens	ACTB	mRNA	Cell leading edge	GO:0031252	18535985.0	0.836757224078988
RL-E-m-0001009	Homo sapiens	ARPC3	mRNA	Cell leading edge	GO:0031252	23452202.0	0.694505649698505
